Id,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status
bufr4/0/02/151/9,002151,Идентификатор радиометра,9,MHS,,,,,Operational
bufr4/0/02/151/10-2046,002151,Идентификатор радиометра,10-2046,Зарезервированы,,,,,Operational
bufr4/0/02/151/2047,002151,Идентификатор радиометра,2047,Отсутствующее значение,,,,,Operational
bufr4/0/02/152/1,002152,"Спутниковые приборы, используемые при обработке данных",1,ИК-зонд с высокой разрешающей способностью (HIRS),,,,,Operational
bufr4/0/02/152/2,002152,"Спутниковые приборы, используемые при обработке данных",2,Микроволновый зонд (MSU),,,,,Operational
bufr4/0/02/152/3,002152,"Спутниковые приборы, используемые при обработке данных",3,Станция зондирования атмосферы (SSU),,,,,Operational
bufr4/0/02/152/4,002152,"Спутниковые приборы, используемые при обработке данных",4,Активный микроволновый прибор для режима ветра (AMI),,,,,Operational
bufr4/0/02/152/5,002152,"Спутниковые приборы, используемые при обработке данных",5,Активный микроволновый прибор для режима волн (AMI),,,,,Operational
bufr4/0/02/152/6,002152,"Спутниковые приборы, используемые при обработке данных",6,Активный микроволновый прибор для режима изображения (AMI),,,,,Operational
bufr4/0/02/152/7,002152,"Спутниковые приборы, используемые при обработке данных",7,Альтиметр RADAR,,,,,Operational
bufr4/0/02/152/8,002152,"Спутниковые приборы, используемые при обработке данных",8,ATSR,,,,,Operational
bufr4/0/02/152/9,002152,"Спутниковые приборы, используемые при обработке данных",9,"Прибор для получения изображений, установленный на геостационарном спутнике",,,,,Operational
bufr4/0/02/152/10,002152,"Спутниковые приборы, используемые при обработке данных",10,"Зонд, установленный на геостационарном спутнике",,,,,Operational
bufr4/0/02/152/11,002152,"Спутниковые приборы, используемые при обработке данных",11,Прибор для геостационарного измерения радиации Земли (GERB),,,,,Operational
bufr4/0/02/152/12,002152,"Спутниковые приборы, используемые при обработке данных",12,Многоканальный сканирующий радиометр,,,,,Operational
bufr4/0/02/152/13,002152,"Спутниковые приборы, используемые при обработке данных",13,"Прибор для получения изображений, установленный на полярно-орбитальном спутнике",,,,,Operational
bufr4/0/02/152/14-30,002152,"Спутниковые приборы, используемые при обработке данных",14-30,Зарезервированы,,,,,Operational
bufr4/0/02/152/All-31,002152,"Спутниковые приборы, используемые при обработке данных",Все 31,Отсутствующее значение,,,,,Operational
bufr4/0/02/158/1,002158,Приборы RA-2,1,Несоответствие вектора (VEC) избыточности (RED) в HPA,,,,,Operational
bufr4/0/02/158/2,002158,Приборы RA-2,2,Несоответствие вектора (VEC) избыточности (RED) в RFSS,,,,,Operational
bufr4/0/02/158/3,002158,Приборы RA-2,3,Полоса калибровки PTR 320 МГц (полоса частот Ku),,,,,Operational
bufr4/0/02/158/4,002158,Приборы RA-2,4,Полоса калибровки PTR 80 МГц (полоса частот Ku),,,,,Operational
bufr4/0/02/158/5,002158,Приборы RA-2,5,Полоса калибровки PTR 20 МГц (полоса частот Ku),,,,,Operational
bufr4/0/02/158/6,002158,Приборы RA-2,6,Полоса калибровки PTR 160 МГц (полоса частот S),,,,,Operational
bufr4/0/02/158/7,002158,Приборы RA-2,7,Доступные параметры полетной калибровки в полосе частот Ku,,,,,Operational
bufr4/0/02/158/8,002158,Приборы RA-2,8,Доступные параметры полетной калибровки в полосе частот S,,,,,Operational
bufr4/0/02/158/All-9,002158,Приборы RA-2,Все 9,Отсутствующее значение,,,,,Operational
bufr4/0/02/159/1,002159,Приборы MWR,1,Несовместимость температуры,,,,,Operational
bufr4/0/02/159/2,002159,Приборы MWR,2,Данные отсутствуют,,,,,Operational
bufr4/0/02/159/3,002159,Приборы MWR,3,Резервный канал,,,,,Operational
bufr4/0/02/159/4,002159,Приборы MWR,4,Защита шины питания,,,,,Operational
bufr4/0/02/159/5,002159,Приборы MWR,5,Защита от перенапряжения/перегрузки,,,,,Operational
bufr4/0/02/159/6,002159,Приборы MWR,6,Зарезервировано,,,,,Operational
bufr4/0/02/159/7,002159,Приборы MWR,7,Зарезервировано,,,,,Operational
bufr4/0/02/159/All-8,002159,Приборы MWR,Все 8,Отсутствующее значение,,,,,Operational
bufr4/0/02/160/0,002160,Длина волны радиолокатора,0,Зарезервировано,,,,,Operational
bufr4/0/02/160/1,002160,Длина волны радиолокатора,1,От 10 до менее 20 мм,,,,,Operational
bufr4/0/02/160/2,002160,Длина волны радиолокатора,2,Зарезервировано,,,,,Operational
bufr4/0/02/160/3,002160,Длина волны радиолокатора,3,От 20 до менее 40 мм,,,,,Operational
bufr4/0/02/160/4,002160,Длина волны радиолокатора,4,Зарезервировано,,,,,Operational
bufr4/0/02/160/5,002160,Длина волны радиолокатора,5,От 40 до менее 60 мм,,,,,Operational
bufr4/0/02/160/6,002160,Длина волны радиолокатора,6,Зарезервировано,,,,,Operational
bufr4/0/02/160/7,002160,Длина волны радиолокатора,7,От 60 до менее 90 мм,,,,,Operational
bufr4/0/02/160/8,002160,Длина волны радиолокатора,8,От 90 до менее 110 мм,,,,,Operational
bufr4/0/02/160/9,002160,Длина волны радиолокатора,9,От 110 мм и больше,,,,,Operational
bufr4/0/02/160/10-14,002160,Длина волны радиолокатора,10-14,Не используются,,,,,Operational
bufr4/0/02/160/15,002160,Длина волны радиолокатора,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/161/1-10,002161,Метод обработки параметров ветра,1-10,Зарезервированы,,,,,Operational
bufr4/0/02/161/11,002161,Метод обработки параметров ветра,11,"Высота ветра, рассчитанная по медианному значению давления на верхней границе облаков выбранной цели",,,,,Operational
bufr4/0/02/161/12,002161,Метод обработки параметров ветра,12,Цель закрыта облаками,,,,,Operational
bufr4/0/02/161/13,002161,Метод обработки параметров ветра,13,Инверсия низкого уровня,,,,,Operational
bufr4/0/02/161/14,002161,Метод обработки параметров ветра,14,Метод применения вклада кросс-корреляции (CCC),,,,,Operational
bufr4/0/02/161/15,002161,Метод обработки параметров ветра,15,Сгруппированное слежение,,,,,Operational
bufr4/0/02/161/All-16,002161,Метод обработки параметров ветра,Все 16,Отсутствующее значение,,,,,Operational
bufr4/0/02/162/0,002162,Метод определения продленной высоты,0,Авторедактор,,,,,Operational
bufr4/0/02/162/1,002162,Метод определения продленной высоты,1,Определение высоты в канале IRW,,,,,Operational
bufr4/0/02/162/2,002162,Метод определения продленной высоты,2,Определение высоты в канале WV методом перехвата,,,,,Operational
bufr4/0/02/162/3,002162,Метод определения продленной высоты,3,Определение высоты в канале H₂O методом перехвата,,,,,Operational
bufr4/0/02/162/4,002162,Метод определения продленной высоты,4,Определение высоты в канале CO₂ методом слоирования,,,,,Operational
bufr4/0/02/162/5,002162,Метод определения продленной высоты,5,Максимальный градиент низкого пикселя,,,,,Operational
bufr4/0/02/162/6,002162,Метод определения продленной высоты,6,Максимальный градиент более высокого пикселя,,,,,Operational
bufr4/0/02/162/7,002162,Метод определения продленной высоты,7,Первичное определение высоты,,,,,Operational
bufr4/0/02/162/8,002162,Метод определения продленной высоты,8,Определение толщины слоя,,,,,Operational
bufr4/0/02/162/9,002162,Метод определения продленной высоты,9,Функция совокупного вклада — высота 10 %,,,,,Operational
bufr4/0/02/162/10,002162,Метод определения продленной высоты,10,Функция совокупного вклада — высота 50 %,,,,,Operational
bufr4/0/02/162/11,002162,Метод определения продленной высоты,11,Функция совокупного вклада — высота 90 %,,,,,Operational
bufr4/0/02/162/12,002162,Метод определения продленной высоты,12,Функция совокупного вклада — высота максимального градиента,,,,,Operational
bufr4/0/02/162/13,002162,Метод определения продленной высоты,13,Метод соотношения IR канал/два WV канала,,,,,Operational
bufr4/0/02/162/14,002162,Метод определения продленной высоты,14,Комбинированный способ определения высоты,,,,,Operational
bufr4/0/02/162/15,002162,Метод определения продленной высоты,15,Оптимальная оценка,,,,,Operational
bufr4/0/02/162/16,002162,Метод определения продленной высоты,16,Коррекция инверсии,,,,,Operational
bufr4/0/02/162/17,002162,Метод определения продленной высоты,17,Определение геометрической высоты,,,,,Operational
bufr4/0/02/162/18-62,002162,Метод определения продленной высоты,18-62,Зарезервированы,,,,,Operational
bufr4/0/02/162/63,002162,Метод определения продленной высоты,63,Отсутствующее значение,,,,,Operational
bufr4/0/02/163/0,002163,Метод определения высоты,0,Авторедактор,,,,,Operational
bufr4/0/02/163/1,002163,Метод определения высоты,1,Определение высоты в канале IRW,,,,,Operational
bufr4/0/02/163/2,002163,Метод определения высоты,2,Определение высоты в канале WV методом перехвата,,,,,Operational
bufr4/0/02/163/3,002163,Метод определения высоты,3,Определение высоты в канале H₂O методом перехвата,,,,,Operational
bufr4/0/02/163/4,002163,Метод определения высоты,4,Определение высоты в канале CO₂ методом слоирования,,,,,Operational
bufr4/0/02/163/5,002163,Метод определения высоты,5,Максимальный градиент низкого пикселя,,,,,Operational
bufr4/0/02/163/6,002163,Метод определения высоты,6,Максимальный градиент более высокого пикселя,,,,,Operational
bufr4/0/02/163/7,002163,Метод определения высоты,7,Первичное определение высоты,,,,,Operational
bufr4/0/02/163/8,002163,Метод определения высоты,8,Определение толщины слоя,,,,,Operational
bufr4/0/02/163/9,002163,Метод определения высоты,9,Функция совокупного вклада — высота 10 %,,,,,Operational
bufr4/0/02/163/10,002163,Метод определения высоты,10,Функция совокупного вклада — высота 50 %,,,,,Operational
bufr4/0/02/163/11,002163,Метод определения высоты,11,Функция совокупного вклада — высота 90 %,,,,,Operational
bufr4/0/02/163/12,002163,Метод определения высоты,12,Функция совокупного вклада — высота максимального градиента,,,,,Operational
bufr4/0/02/163/13,002163,Метод определения высоты,13,Метод соотношения IR канал/два WV канала,,,,,Operational
bufr4/0/02/163/14,002163,Метод определения высоты,14,Комбинированный способ определения высоты,,,,,Operational
bufr4/0/02/163/15,002163,Метод определения высоты,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/164/0,002164,Метод корреляции слежения,0,Минимальные нормы LP по методу наименьших квадратов,,,,,Operational
bufr4/0/02/164/1,002164,Метод корреляции слежения,1,Евклидова норма EN с корреляцией излучения,,,,,Operational
bufr4/0/02/164/2,002164,Метод корреляции слежения,2,Взаимная корреляция СС,,,,,Operational
bufr4/0/02/164/3,002164,Метод корреляции слежения,3,Согласование изображений стереопары,,,,,Operational
bufr4/0/02/164/4-6,002164,Метод корреляции слежения,4-6,Зарезервированы,,,,,Operational
bufr4/0/02/164/7,002164,Метод корреляции слежения,7,Отсутствующее значение,,,,,Operational
bufr4/0/02/165/1,002165,Флаги типа излучения,1,"Траектория над поверхностью, не закрытой облаками",,,,,Operational
bufr4/0/02/165/2,002165,Флаги типа излучения,2,Траектория над частично закрытой облаками поверхностью,,,,,Operational
bufr4/0/02/165/3,002165,Флаги типа излучения,3,Траектория над закрытой облаками поверхностью,,,,,Operational
bufr4/0/02/165/4,002165,Флаги типа излучения,4,Аподизированное,,,,,Operational
bufr4/0/02/165/5,002165,Флаги типа излучения,5,Неаподизированное,,,,,Operational
bufr4/0/02/165/6,002165,Флаги типа излучения,6,Восстановленное,,,,,Operational
bufr4/0/02/165/7,002165,Флаги типа излучения,7,Свободное от облаков,,,,,Operational
bufr4/0/02/165/8-14,002165,Флаги типа излучения,8-14,Зарезервированы,,,,,Operational
bufr4/0/02/165/All-15,002165,Флаги типа излучения,Все 15,Отсутствующее значение,,,,,Operational
bufr4/0/02/166/0,002166,Тип излучения,0,Тип не определен,,,,,Operational
bufr4/0/02/166/1,002166,Тип излучения,1,Автоматическая статистическая регрессия,,,,,Operational
bufr4/0/02/166/2,002166,Тип излучения,2,Безоблачная полоса,,,,,Operational
bufr4/0/02/166/3,002166,Тип излучения,3,"Полоса, частично занятая облаками",,,,,Operational
bufr4/0/02/166/4,002166,Тип излучения,4,Облачная полоса,,,,,Operational
bufr4/0/02/166/5-14,002166,Тип излучения,5-14,Зарезервированы,,,,,Operational
bufr4/0/02/166/15,002166,Тип излучения,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/167/0,002167,Метод расчета излучения,0,Метод не определен,,,,,Operational
bufr4/0/02/167/1,002167,Метод расчета излучения,1,Излучение — приблизительные данные уровня 1b,,,,,Operational
bufr4/0/02/167/2,002167,Метод расчета излучения,2,Излучение — обработанные данные,,,,,Operational
bufr4/0/02/167/3-14,002167,Метод расчета излучения,3-14,Зарезервированы,,,,,Operational
bufr4/0/02/167/15,002167,Метод расчета излучения,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/169/0,002169,Тип анемометра,0,Чашечный ротор,,,,,Operational
bufr4/0/02/169/1,002169,Тип анемометра,1,Пропеллерный ротор,,,,,Operational
bufr4/0/02/169/2,002169,Тип анемометра,2,Наблюдения ветра с помощью окружающего шума (WOTAN),,,,,Operational
bufr4/0/02/169/3,002169,Тип анемометра,3,Акустический,,,,,Operational
bufr4/0/02/169/4-14,002169,Тип анемометра,4-14,Зарезервированы,,,,,Operational
bufr4/0/02/169/15,002169,Тип анемометра,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/170/0,002170,Самолетные датчики влажности,0,"SpectraSensors WCSS-II, версия 1",,,,,Operational
bufr4/0/02/170/1,002170,Самолетные датчики влажности,1,"SpectraSensors WCSS-II, версия 2",,,,,Operational
bufr4/0/02/170/2,002170,Самолетные датчики влажности,2,"SpectraSensors WCSS-II, версия 3",,,,,Operational
bufr4/0/02/170/3-61,002170,Самолетные датчики влажности,3-61,Зарезервированы,,,,,Operational
bufr4/0/02/170/62,002170,Самолетные датчики влажности,62,Другое,,,,,Operational
bufr4/0/02/170/63,002170,Самолетные датчики влажности,63,Отсутствующее значение,,,,,Operational
bufr4/0/02/172/0,002172,Тип продукции по атмосферным газам (восстановленной по спутниковым данным),0,Зарезервирована,,,,,Operational
bufr4/0/02/172/1,002172,Тип продукции по атмосферным газам (восстановленной по спутниковым данным),1,Восстановлена по надирному зондированию,,,,,Operational
bufr4/0/02/172/2,002172,Тип продукции по атмосферным газам (восстановленной по спутниковым данным),2,Восстановлена по лимбовому зондированию,,,,,Operational
bufr4/0/02/172/3-254,002172,Тип продукции по атмосферным газам (восстановленной по спутниковым данным),3-254,Зарезервированы,,,,,Operational
bufr4/0/02/172/255,002172,Тип продукции по атмосферным газам (восстановленной по спутниковым данным),255,Отсутствующее значение,,,,,Operational
bufr4/0/02/175/0,002175,Метод измерения осадков,0,Ручные измерения,,,,,Operational
bufr4/0/02/175/1,002175,Метод измерения осадков,1,Метод опрокидывающегося сосуда,,,,,Operational
bufr4/0/02/175/2,002175,Метод измерения осадков,2,Метод взвешивания,,,,,Operational
bufr4/0/02/175/3,002175,Метод измерения осадков,3,Оптический метод,,,,,Operational
bufr4/0/02/175/4,002175,Метод измерения осадков,4,Метод давления,,,,,Operational
bufr4/0/02/175/5,002175,Метод измерения осадков,5,Метод поплавкового датчика,,,,,Operational
bufr4/0/02/175/6,002175,Метод измерения осадков,6,Метод счетчика капель,,,,,Operational
bufr4/0/02/175/7-13,002175,Метод измерения осадков,7-13,Зарезервированы,,,,,Operational
bufr4/0/02/175/14,002175,Метод измерения осадков,14,Другие,,,,,Operational
bufr4/0/02/175/15,002175,Метод измерения осадков,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/176/0,002176,Метод измерения состояния поверхности земли,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/176/1,002176,Метод измерения состояния поверхности земли,1,Метод видеокамеры,,,,,Operational
bufr4/0/02/176/2,002176,Метод измерения состояния поверхности земли,2,Инфракрасный метод,,,,,Operational
bufr4/0/02/176/3,002176,Метод измерения состояния поверхности земли,3,Лазерный метод,,,,,Operational
bufr4/0/02/176/4-13,002176,Метод измерения состояния поверхности земли,4-13,Зарезервированы,,,,,Operational
bufr4/0/02/176/14,002176,Метод измерения состояния поверхности земли,14,Другие,,,,,Operational
bufr4/0/02/176/15,002176,Метод измерения состояния поверхности земли,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/177/0,002177,Метод измерения высоты снежного покрова,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/177/1,002177,Метод измерения высоты снежного покрова,1,Ультразвуковой метод,,,,,Operational
bufr4/0/02/177/2,002177,Метод измерения высоты снежного покрова,2,Метод видеокамеры,,,,,Operational
bufr4/0/02/177/3,002177,Метод измерения высоты снежного покрова,3,Лазерный метод,,,,,Operational
bufr4/0/02/177/4-13,002177,Метод измерения высоты снежного покрова,4-13,Зарезервированы,,,,,Operational
bufr4/0/02/177/14,002177,Метод измерения высоты снежного покрова,14,Другие,,,,,Operational
bufr4/0/02/177/15,002177,Метод измерения высоты снежного покрова,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/178/0,002178,Метод измерения жидкой фазы осадков,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/178/1,002178,Метод измерения жидкой фазы осадков,1,Оптический метод,,,,,Operational
bufr4/0/02/178/2,002178,Метод измерения жидкой фазы осадков,2,Ёмкостный метод,,,,,Operational
bufr4/0/02/178/3-13,002178,Метод измерения жидкой фазы осадков,3-13,Зарезервированы,,,,,Operational
bufr4/0/02/178/14,002178,Метод измерения жидкой фазы осадков,14,Другие,,,,,Operational
bufr4/0/02/178/15,002178,Метод измерения жидкой фазы осадков,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/179/0,002179,Тип алгоритма состояния неба,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/179/1,002179,Тип алгоритма состояния неба,1,Алгоритм ВАЙСАЛА,,,,,Operational
bufr4/0/02/179/2,002179,Тип алгоритма состояния неба,2,Алгоритм ASOS (FAA),,,,,Operational
bufr4/0/02/179/3,002179,Тип алгоритма состояния неба,3,Алгоритм AWOS (Канада),,,,,Operational
bufr4/0/02/179/4-13,002179,Тип алгоритма состояния неба,4-13,Зарезервированы,,,,,Operational
bufr4/0/02/179/14,002179,Тип алгоритма состояния неба,14,Другие,,,,,Operational
bufr4/0/02/179/15,002179,Тип алгоритма состояния неба,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/180/0,002180,Основная система определения текущей погоды,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/180/1,002180,Основная система определения текущей погоды,1,Система оптического рассеяния в сочетании с системой зондирования выпадения осадков,,,,,Operational
bufr4/0/02/180/2,002180,Основная система определения текущей погоды,2,Система прямого и/или обратного рассеяния видимого излучения,,,,,Operational
bufr4/0/02/180/3,002180,Основная система определения текущей погоды,3,Система прямого и/или обратного рассеяния инфракрасного излучения,,,,,Operational
bufr4/0/02/180/4,002180,Основная система определения текущей погоды,4,Система диода инфракрасного излучения (IRED),,,,,Operational
bufr4/0/02/180/5,002180,Основная система определения текущей погоды,5,Система доплеровского радиолокатора,,,,,Operational
bufr4/0/02/180/6-13,002180,Основная система определения текущей погоды,6-13,Зарезервированы,,,,,Operational
bufr4/0/02/180/14,002180,Основная система определения текущей погоды,14,Другие,,,,,Operational
bufr4/0/02/180/15,002180,Основная система определения текущей погоды,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/181/1,002181,Дополнительный датчик текущей погоды,1,Детектор дождя,,,,,Operational
bufr4/0/02/181/2,002181,Дополнительный датчик текущей погоды,2,Датчик замерзающего дождя,,,,,Operational
bufr4/0/02/181/3,002181,Дополнительный датчик текущей погоды,3,Датчик обнаружения льда,,,,,Operational
bufr4/0/02/181/4,002181,Дополнительный датчик текущей погоды,4,Датчик града и ледяного дождя,,,,,Operational
bufr4/0/02/181/5-19,002181,Дополнительный датчик текущей погоды,5-19,Зарезервированы,,,,,Operational
bufr4/0/02/181/20,002181,Дополнительный датчик текущей погоды,20,Другие,,,,,Operational
bufr4/0/02/181/All-21,002181,Дополнительный датчик текущей погоды,Все 21,Отсутствующее значение,,,,,Operational
bufr4/0/02/182/0,002182,Система измерения видимости,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/182/1,002182,Система измерения видимости,1,Система трансмиссометра (база ≥ 25 м),,,,,Operational
bufr4/0/02/182/2,002182,Система измерения видимости,2,Система трансмиссометра (база < 25 м),,,,,Operational
bufr4/0/02/182/3,002182,Система измерения видимости,3,Система прямого рассеяния,,,,,Operational
bufr4/0/02/182/4,002182,Система измерения видимости,4,Система обратного рассеяния,,,,,Operational
bufr4/0/02/182/5-13,002182,Система измерения видимости,5-13,Зарезервированы,,,,,Operational
bufr4/0/02/182/14,002182,Система измерения видимости,14,Другие,,,,,Operational
bufr4/0/02/182/15,002182,Система измерения видимости,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/183/0,002183,Система обнаружения облаков,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/183/1,002183,Система обнаружения облаков,1,Система облакомера,,,,,Operational
bufr4/0/02/183/2,002183,Система обнаружения облаков,2,Система камеры инфракрасного излучения,,,,,Operational
bufr4/0/02/183/3,002183,Система обнаружения облаков,3,Система микроволновой визуальной камеры,,,,,Operational
bufr4/0/02/183/4,002183,Система обнаружения облаков,4,Система получения изображений неба,,,,,Operational
bufr4/0/02/183/5,002183,Система обнаружения облаков,5,Система видеокамеры замедленной съемки,,,,,Operational
bufr4/0/02/183/6,002183,Система обнаружения облаков,6,Система микроимпульского лидара (MPL),,,,,Operational
bufr4/0/02/183/7-13,002183,Система обнаружения облаков,7-13,Зарезервированы,,,,,Operational
bufr4/0/02/183/14,002183,Система обнаружения облаков,14,Другие,,,,,Operational
bufr4/0/02/183/15,002183,Система обнаружения облаков,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/184/0,002184,Тип датчика обнаружения молний,0,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/184/1,002184,Тип датчика обнаружения молний,1,Датчик изображения молний,,,,,Operational
bufr4/0/02/184/2,002184,Тип датчика обнаружения молний,2,Датчик идентификации электрических бурь,,,,,Operational
bufr4/0/02/184/3,002184,Тип датчика обнаружения молний,3,Датчик магнитного пеленгатора,,,,,Operational
bufr4/0/02/184/4,002184,Тип датчика обнаружения молний,4,Датчик ударов молний,,,,,Operational
bufr4/0/02/184/5,002184,Тип датчика обнаружения молний,5,Счетчик вспышек,,,,,Operational
bufr4/0/02/184/6,002184,Тип датчика обнаружения молний,6,Датчик волновой корреляции ATDnet VLF,,,,,Operational
bufr4/0/02/184/7-13,002184,Тип датчика обнаружения молний,7-13,Зарезервированы,,,,,Operational
bufr4/0/02/184/14,002184,Тип датчика обнаружения молний,14,Другие,,,,,Operational
bufr4/0/02/184/15,002184,Тип датчика обнаружения молний,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/185/0,002185,Метод измерения испарения,0,Неавтоматизированные измерения,,,,,Operational
bufr4/0/02/185/1,002185,Метод измерения испарения,1,Метод сбалансированного поплавкового прибора,,,,,Operational
bufr4/0/02/185/2,002185,Метод измерения испарения,2,Метод давления,,,,,Operational
bufr4/0/02/185/3,002185,Метод измерения испарения,3,Ультразвуковой метод,,,,,Operational
bufr4/0/02/185/4,002185,Метод измерения испарения,4,Гидравлический метод,,,,,Operational
bufr4/0/02/185/5-13,002185,Метод измерения испарения,5-13,Зарезервированы,,,,,Operational
bufr4/0/02/185/14,002185,Метод измерения испарения,14,Другие,,,,,Operational
bufr4/0/02/185/15,002185,Метод измерения испарения,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/186/1,002186,Способность обнаруживать явления осадков,1,Тип осадков неизвестен,,,,,Operational
bufr4/0/02/186/2,002186,Способность обнаруживать явления осадков,2,"Жидкие осадки, незамерзающие",,,,,Operational
bufr4/0/02/186/3,002186,Способность обнаруживать явления осадков,3,"Жидкие осадки, замерзающие",,,,,Operational
bufr4/0/02/186/4,002186,Способность обнаруживать явления осадков,4,Морось,,,,,Operational
bufr4/0/02/186/5,002186,Способность обнаруживать явления осадков,5,Дождь,,,,,Operational
bufr4/0/02/186/6,002186,Способность обнаруживать явления осадков,6,Твердые осадки,,,,,Operational
bufr4/0/02/186/7,002186,Способность обнаруживать явления осадков,7,Снег,,,,,Operational
bufr4/0/02/186/8,002186,Способность обнаруживать явления осадков,8,Снежные зерна,,,,,Operational
bufr4/0/02/186/9,002186,Способность обнаруживать явления осадков,9,Снежная крупа,,,,,Operational
bufr4/0/02/186/10,002186,Способность обнаруживать явления осадков,10,Ледяная крупа,,,,,Operational
bufr4/0/02/186/11,002186,Способность обнаруживать явления осадков,11,Ледяные игольчатые кристаллы,,,,,Operational
bufr4/0/02/186/12,002186,Способность обнаруживать явления осадков,12,Алмазная пыль,,,,,Operational
bufr4/0/02/186/13,002186,Способность обнаруживать явления осадков,13,Мелкий град,,,,,Operational
bufr4/0/02/186/14,002186,Способность обнаруживать явления осадков,14,Град,,,,,Operational
bufr4/0/02/186/15,002186,Способность обнаруживать явления осадков,15,Гололед,,,,,Operational
bufr4/0/02/186/16,002186,Способность обнаруживать явления осадков,16,Изморозь,,,,,Operational
bufr4/0/02/186/17,002186,Способность обнаруживать явления осадков,17,Слабая изморозь,,,,,Operational
bufr4/0/02/186/18,002186,Способность обнаруживать явления осадков,18,Твердый налет,,,,,Operational
bufr4/0/02/186/19,002186,Способность обнаруживать явления осадков,19,Прозрачный лед,,,,,Operational
bufr4/0/02/186/20,002186,Способность обнаруживать явления осадков,20,Мокрый снег,,,,,Operational
bufr4/0/02/186/21,002186,Способность обнаруживать явления осадков,21,Иней,,,,,Operational
bufr4/0/02/186/22,002186,Способность обнаруживать явления осадков,22,Роса,,,,,Operational
bufr4/0/02/186/23,002186,Способность обнаруживать явления осадков,23,Замерзшая роса,,,,,Operational
bufr4/0/02/186/24,002186,Способность обнаруживать явления осадков,24,Осадки конвективного происхождения,,,,,Operational
bufr4/0/02/186/25-29,002186,Способность обнаруживать явления осадков,25-29,Зарезервированы,,,,,Operational
bufr4/0/02/186/All-30,002186,Способность обнаруживать явления осадков,Все 30,Отсутствующее значение,,,,,Operational
bufr4/0/02/187/1,002187,Способность обнаруживать другие явления погоды,1,Пыльный/песчаный вихрь,,,,,Operational
bufr4/0/02/187/2,002187,Способность обнаруживать другие явления погоды,2,Шквалы,,,,,Operational
bufr4/0/02/187/3,002187,Способность обнаруживать другие явления погоды,3,Песчаная буря,,,,,Operational
bufr4/0/02/187/4,002187,Способность обнаруживать другие явления погоды,4,Пыльная буря,,,,,Operational
bufr4/0/02/187/5,002187,Способность обнаруживать другие явления погоды,5,Молния — от облака к поверхности,,,,,Operational
bufr4/0/02/187/6,002187,Способность обнаруживать другие явления погоды,6,Молния — от облака к облаку,,,,,Operational
bufr4/0/02/187/7,002187,Способность обнаруживать другие явления погоды,7,Молния — отдаленная,,,,,Operational
bufr4/0/02/187/8,002187,Способность обнаруживать другие явления погоды,8,Гроза,,,,,Operational
bufr4/0/02/187/9,002187,Способность обнаруживать другие явления погоды,9,"Воронкообразное облако, не достигающее поверхности",,,,,Operational
bufr4/0/02/187/10,002187,Способность обнаруживать другие явления погоды,10,"Воронкообразное облако, достигающее поверхности",,,,,Operational
bufr4/0/02/187/11,002187,Способность обнаруживать другие явления погоды,11,Аэрозоль,,,,,Operational
bufr4/0/02/187/12-17,002187,Способность обнаруживать другие явления погоды,12-17,Зарезервированы,,,,,Operational
bufr4/0/02/187/All-18,002187,Способность обнаруживать другие явления погоды,Все 18,Отсутствующее значение,,,,,Operational
bufr4/0/02/188/1,002188,"Способность обнаруживать явления, ухудшающие видимость",1,Туман,,,,,Operational
bufr4/0/02/188/2,002188,"Способность обнаруживать явления, ухудшающие видимость",2,Ледяной туман,,,,,Operational
bufr4/0/02/188/3,002188,"Способность обнаруживать явления, ухудшающие видимость",3,Туман парения,,,,,Operational
bufr4/0/02/188/4-6,002188,"Способность обнаруживать явления, ухудшающие видимость",4-6,Зарезервированы,,,,,Operational
bufr4/0/02/188/7,002188,"Способность обнаруживать явления, ухудшающие видимость",7,Дымка,,,,,Operational
bufr4/0/02/188/8,002188,"Способность обнаруживать явления, ухудшающие видимость",8,Мгла,,,,,Operational
